2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	11040201	1104	52.7157095906736	DNK	0
3	2	2	3	2	2	2	3	3	2	3	2	2	3	3	2	11040202	1104	52.7157095906736	DNK	1
2	1	2	2	1	1	1	4	4	1	4	1	1	1	1	1	11040203	1104	52.7157095906736	DNK	1
3	2	2	2	2	1	1	4	4	4	4	2	2	2	3	2	11040204	1104	52.7157095906736	DNK	1
3	2	3	2	2	1	1	3	3	1	2	2	2	3	3	2	11040205	1104	52.7157095906736	DNK	1
4	2	3	4	3	1	1	4	4	1	4	2	2	2	4	2	11040206	1104	52.7157095906736	DNK	0
2	2	3	3	2	2	2	3	3	1	3	2	2	2	2	2	11040207	1104	52.7157095906736	DNK	1
4	2	2	3	3	2	2	4	4	2	2	3	3	2	3	3	11040208	1104	52.7157095906736	DNK	0
3	2	2	2	2	2	2	3	3	2	3	2	2	2	3	2	11040210	1104	52.7157095906736	DNK	1
2	2	4	1	2	2	1	4	4	1	4	2	2	2	4	2	11040212	1104	52.7157095906736	DNK	1
3	1	1	2	1	1	1	4	4	1	3	1	1	1	4	3	11040213	1104	52.7157095906736	DNK	0
3	3	3	3	4	2	2	3	3	2	2	4	4	4	4	4	11040214	1104	52.7157095906736	DNK	0
3	3	3	4	4	2	2	3	3	2	2	4	4	4	4	2	11040216	1104	52.7157095906736	DNK	0
2	2	3	3	2	2	2	3	3	2	3	2	2	4	3	2	11040217	1104	52.7157095906736	DNK	1
3	2	2	1	2	2	2	3	3	2	3	2	2	3	2	2	11040218	1104	52.7157095906736	DNK	0
2	2	2	2	2	1	1	4	4	1	4	2	3	2	.	2	11040219	1104	52.7157095906736	DNK	1
3	1	2	4	1	1	1	4	4	1	4	1	1	2	2	1	11070101	1107	7.95067305699482	DNK	1
2	3	1	2	2	2	2	4	2	3	1	1	2	2	2	1	11070102	1107	7.95067305699482	DNK	0
2	2	2	2	2	2	3	3	3	2	3	3	3	2	3	3	11070104	1107	7.95067305699482	DNK	.
3	2	2	3	2	2	2	3	3	2	3	2	3	2	3	2	11070105	1107	7.95067305699482	DNK	0
3	2	2	2	2	1	1	4	4	1	3	2	2	2	2	2	11070106	1107	7.95067305699482	DNK	1
4	2	2	3	2	1	2	3	4	2	3	2	1	2	4	1	11070107	1107	7.95067305699482	DNK	0
4	2	2	2	2	1	1	4	4	1	4	4	3	1	2	1	11070108	1107	7.95067305699482	DNK	1
3	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	11070109	1107	7.95067305699482	DNK	0
2	2	2	2	2	1	2	4	3	1	3	2	2	2	.	2	11070110	1107	7.95067305699482	DNK	0
3	1	2	2	1	1	1	4	4	1	4	1	1	2	2	1	11070111	1107	7.95067305699482	DNK	0
4	3	3	3	3	1	1	4	4	1	4	2	3	2	4	3	11070112	1107	7.95067305699482	DNK	1
3	1	1	1	1	1	1	4	4	3	2	1	1	2	3	1	11070113	1107	7.95067305699482	DNK	0
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	11070114	1107	7.95067305699482	DNK	1
3	2	2	3	2	1	1	4	4	1	4	1	1	2	2	2	11070118	1107	7.95067305699482	DNK	1
2	1	1	1	1	1	1	4	4	1	3	1	1	2	2	2	11070119	1107	7.95067305699482	DNK	.
2	1	2	2	3	1	1	4	4	1	4	2	2	2	2	2	11070120	1107	7.95067305699482	DNK	0
2	2	2	2	2	2	1	3	4	1	3	2	2	2	2	2	11070121	1107	7.95067305699482	DNK	1
3	2	2	3	2	2	2	4	3	1	4	2	2	2	2	2	11070122	1107	7.95067305699482	DNK	1
2	1	2	2	2	1	1	4	4	1	2	2	2	2	2	1	11070123	1107	7.95067305699482	DNK	0
2	3	2	3	2	2	3	2	2	3	4	1	4	3	2	3	11070124	1107	7.95067305699482	DNK	0
.	1	1	.	1	1	1	4	4	1	4	1	1	1	.	1	11070125	1107	7.95067305699482	DNK	0
2	2	1	2	3	1	1	3	3	1	3	2	2	1	2	2	11070126	1107	7.95067305699482	DNK	1
2	1	2	2	2	1	1	3	4	1	3	2	2	3	3	2	11070127	1107	7.95067305699482	DNK	1
3	1	2	3	2	1	1	4	4	2	4	2	2	2	3	2	11080101	1108	14.6292384248705	DNK	0
2	2	3	2	2	1	1	4	4	1	4	2	2	2	3	2	11080102	1108	14.6292384248705	DNK	1
3	1	2	2	2	1	1	4	4	1	4	2	2	2	3	2	11080103	1108	14.6292384248705	DNK	1
4	2	1	2	1	.	.	.	.	.	.	2	2	2	3	2	11080104	1108	14.6292384248705	DNK	1
4	1	1	3	2	1	1	4	4	1	4	1	1	1	1	1	11080105	1108	14.6292384248705	DNK	1
3	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11080106	1108	14.6292384248705	DNK	0
2	1	2	2	1	1	1	4	4	1	4	1	1	2	1	1	11080108	1108	14.6292384248705	DNK	0
4	2	3	3	3	1	1	4	4	1	4	2	2	3	3	3	11080109	1108	14.6292384248705	DNK	1
3	1	2	2	1	2	1	3	3	2	3	3	3	2	3	2	11080110	1108	14.6292384248705	DNK	0
2	2	1	2	2	1	1	4	4	1	3	1	1	2	1	1	11080111	1108	14.6292384248705	DNK	0
2	1	2	2	1	1	1	4	3	1	4	1	1	2	1	1	11080112	1108	14.6292384248705	DNK	1
1	1	2	2	1	2	2	3	2	2	3	1	1	2	2	1	11080113	1108	14.6292384248705	DNK	1
2	1	4	2	2	2	2	3	3	1	3	2	2	2	2	2	11080114	1108	14.6292384248705	DNK	1
2	2	3	2	2	2	2	3	3	2	3	2	2	2	2	2	11080115	1108	14.6292384248705	DNK	0
3	2	3	2	2	1	1	3	3	2	3	2	2	2	3	2	11080116	1108	14.6292384248705	DNK	0
4	3	3	3	3	1	1	4	4	2	4	3	3	3	2	3	11080117	1108	14.6292384248705	DNK	0
2	2	2	2	2	1	1	4	3	2	3	2	3	3	3	2	11080118	1108	14.6292384248705	DNK	1
3	2	3	2	2	2	2	3	3	2	3	2	2	2	2	2	11080119	1108	14.6292384248705	DNK	0
2	2	2	2	2	1	1	4	4	1	4	2	2	2	3	2	11080120	1108	14.6292384248705	DNK	1
2	1	2	2	1	1	1	4	4	1	3	1	1	.	3	1	11080121	1108	14.6292384248705	DNK	1
2	2	2	2	2	2	1	4	4	1	3	2	2	2	2	2	11080122	1108	14.6292384248705	DNK	1
2	2	2	2	2	2	2	3	4	2	4	2	2	2	2	2	11080123	1108	14.6292384248705	DNK	1
1	4	4	4	4	3	3	3	2	2	4	3	2	3	1	4	11090201	1109	12.819752193437	DNK	0
2	2	2	2	3	2	3	2	2	1	3	2	2	1	2	2	11090202	1109	12.819752193437	DNK	1
3	1	2	2	1	2	2	4	2	1	4	1	1	1	1	2	11090203	1109	12.819752193437	DNK	0
.	2	2	2	2	1	2	3	3	1	4	2	2	2	.	2	11090204	1109	12.819752193437	DNK	1
2	1	1	1	1	1	1	4	4	1	4	2	2	2	2	2	11090205	1109	12.819752193437	DNK	0
2	1	2	2	2	1	2	4	4	1	3	1	1	2	2	2	11090206	1109	12.819752193437	DNK	1
2	3	3	3	3	1	1	2	3	1	3	4	4	4	4	2	11090207	1109	12.819752193437	DNK	0
3	1	1	2	1	1	1	4	4	1	4	1	1	2	1	1	11090209	1109	12.819752193437	DNK	0
1	1	1	1	1	1	1	4	4	1	4	1	1	1	2	1	11090210	1109	12.819752193437	DNK	1
2	2	2	3	1	1	1	4	4	1	4	1	1	1	1	1	11090211	1109	12.819752193437	DNK	1
2	1	1	2	1	1	1	4	4	1	4	1	1	1	1	1	11090212	1109	12.819752193437	DNK	1
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	11090213	1109	12.819752193437	DNK	1
2	1	2	2	1	1	1	4	4	1	3	1	1	1	2	1	11090214	1109	12.819752193437	DNK	1
1	1	2	1	1	3	1	2	1	1	2	1	1	1	2	1	11090215	1109	12.819752193437	DNK	1
4	1	1	2	2	3	2	1	3	2	1	1	1	1	2	1	11090216	1109	12.819752193437	DNK	0
4	4	4	4	4	1	2	2	4	2	3	2	2	3	4	2	11090217	1109	12.819752193437	DNK	0
2	2	1	2	1	1	1	4	3	1	3	2	2	2	3	1	11090218	1109	12.819752193437	DNK	0
2	2	2	2	1	1	1	3	2	3	2	2	2	2	3	1	11090219	1109	12.819752193437	DNK	1
2	2	2	2	2	2	1	3	3	1	3	2	2	2	2	2	11120201	1112	10.3820402487047	DNK	1
2	2	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11120202	1112	10.3820402487047	DNK	1
1	1	3	2	3	1	1	4	4	1	4	2	2	2	3	2	11120203	1112	10.3820402487047	DNK	1
2	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11120204	1112	10.3820402487047	DNK	0
3	3	3	3	3	2	2	3	3	2	2	3	3	3	3	3	11120205	1112	10.3820402487047	DNK	0
3	2	2	2	2	1	1	3	3	1	3	2	2	2	2	2	11120206	1112	10.3820402487047	DNK	0
1	1	1	1	1	1	1	4	4	1	4	1	1	1	.	1	11120207	1112	10.3820402487047	DNK	1
2	2	2	2	2	1	1	4	4	1	4	2	2	2	2	2	11120208	1112	10.3820402487047	DNK	1
3	2	2	2	2	2	2	3	3	2	3	2	2	2	3	2	11120209	1112	10.3820402487047	DNK	0
3	1	1	2	3	1	1	4	3	1	2	2	2	1	3	2	11120210	1112	10.3820402487047	DNK	0
2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	11120211	1112	10.3820402487047	DNK	0
3	1	1	2	2	1	1	4	4	1	3	1	2	2	3	2	11120212	1112	10.3820402487047	DNK	0
2	1	2	1	1	2	2	4	4	1	4	2	1	1	3	2	11120213	1112	10.3820402487047	DNK	1
3	2	2	2	2	1	1	4	4	1	3	2	2	2	3	3	11120214	1112	10.3820402487047	DNK	0
3	2	3	3	2	1	1	4	3	2	4	2	2	2	3	3	11120215	1112	10.3820402487047	DNK	0
2	1	1	2	.	1	2	3	3	2	3	1	1	1	1	1	11120216	1112	10.3820402487047	DNK	0
2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	11120217	1112	10.3820402487047	DNK	1
4	4	4	4	4	4	3	1	3	1	1	3	3	4	4	4	11120218	1112	10.3820402487047	DNK	0
3	1	1	2	2	1	1	4	4	1	4	1	1	1	2	1	11120220	1112	10.3820402487047	DNK	1
2	1	2	2	1	1	1	4	4	1	4	2	2	2	3	2	11120221	1112	10.3820402487047	DNK	1
3	3	3	3	3	2	2	4	3	1	3	3	3	4	4	3	11120222	1112	10.3820402487047	DNK	0
2	2	2	2	2	1	1	4	3	1	3	2	2	2	2	2	11120223	1112	10.3820402487047	DNK	1
3	1	3	2	2	1	3	4	4	2	3	1	1	1	3	2	11120224	1112	10.3820402487047	DNK	1
2	1	3	1	1	1	1	4	4	1	4	1	1	3	2	1	11120225	1112	10.3820402487047	DNK	1
3	1	1	1	2	1	1	4	4	1	4	2	1	1	2	2	11140302	1114	16.2837358667654	DNK	0
3	1	1	3	1	1	1	4	4	1	3	2	2	1	2	1	11140303	1114	16.2837358667654	DNK	1
1	1	1	2	1	1	1	4	4	1	4	1	1	1	1	1	11140304	1114	16.2837358667654	DNK	1
3	2	3	2	2	2	2	3	3	3	3	2	2	3	3	3	11140305	1114	16.2837358667654	DNK	1
2	2	2	1	2	1	1	4	3	2	2	2	2	1	2	2	11140306	1114	16.2837358667654	DNK	0
4	3	4	4	3	1	1	4	4	1	2	3	3	4	4	4	11140308	1114	16.2837358667654	DNK	1
2	1	1	3	1	1	1	4	4	1	3	1	2	2	2	1	11140309	1114	16.2837358667654	DNK	1
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	11140310	1114	16.2837358667654	DNK	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	11140311	1114	16.2837358667654	DNK	.
1	1	1	2	1	1	1	4	4	1	4	1	1	1	1	1	11140312	1114	16.2837358667654	DNK	1
3	2	2	2	2	1	1	4	4	1	3	2	2	2	2	2	11140313	1114	16.2837358667654	DNK	1
3	2	2	3	2	1	1	3	3	1	3	2	2	2	2	2	11140315	1114	16.2837358667654	DNK	0
2	1	1	2	1	1	1	4	4	2	2	1	1	1	1	1	11140316	1114	16.2837358667654	DNK	0
3	3	3	3	2	2	2	3	3	1	2	3	3	3	4	4	11140317	1114	16.2837358667654	DNK	0
2	2	2	2	2	1	2	4	4	1	4	2	2	3	3	2	11150201	1115	10.6102186321244	DNK	0
2	2	2	2	2	1	1	4	4	2	4	2	2	2	2	2	11150202	1115	10.6102186321244	DNK	1
.	.	.	.	.	2	2	4	3	1	3	.	.	.	.	.	11150203	1115	10.6102186321244	DNK	0
2	2	2	2	2	2	1	.	3	1	3	2	2	1	2	2	11150204	1115	10.6102186321244	DNK	0
2	2	2	2	2	1	1	4	4	1	4	2	2	3	2	2	11150205	1115	10.6102186321244	DNK	0
3	2	2	2	2	2	1	4	4	1	3	2	2	2	2	2	11150206	1115	10.6102186321244	DNK	1
2	1	2	2	1	2	1	4	3	1	2	1	1	1	2	1	11150207	1115	10.6102186321244	DNK	0
2	1	1	1	1	1	1	4	4	2	3	1	1	2	2	1	11150208	1115	10.6102186321244	DNK	1
1	1	2	1	1	1	1	4	4	1	4	4	4	4	2	1	11150209	1115	10.6102186321244	DNK	0
1	1	1	1	1	1	1	4	4	1	4	1	1	2	2	1	11150210	1115	10.6102186321244	DNK	0
2	1	2	2	1	1	1	4	4	1	4	1	1	1	2	1	11150211	1115	10.6102186321244	DNK	1
2	1	3	2	1	2	2	3	3	3	4	2	2	2	3	2	11150212	1115	10.6102186321244	DNK	0
2	2	2	2	2	1	1	4	4	1	4	2	2	1	2	2	11150213	1115	10.6102186321244	DNK	1
3	1	4	2	1	1	1	4	4	1	4	2	2	1	2	1	11150214	1115	10.6102186321244	DNK	0
2	1	2	2	2	1	2	4	4	2	4	1	1	1	2	1	11150215	1115	10.6102186321244	DNK	1
2	1	.	1	.	1	1	4	4	1	3	2	2	2	2	2	11150216	1115	10.6102186321244	DNK	1
2	1	1	2	1	1	1	4	4	1	4	1	1	1	1	1	11150217	1115	10.6102186321244	DNK	1
2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	11150218	1115	10.6102186321244	DNK	1
3	2	2	3	2	2	2	4	3	1	4	3	2	2	3	2	11150219	1115	10.6102186321244	DNK	0
4	3	4	4	4	1	1	4	4	2	4	4	4	3	4	4	11150220	1115	10.6102186321244	DNK	1
.	.	.	.	.	2	2	4	3	2	3	2	2	2	.	2	11150221	1115	10.6102186321244	DNK	1
3	2	1	2	1	1	1	4	4	1	4	1	1	1	2	1	11150224	1115	10.6102186321244	DNK	1
3	3	3	3	2	1	1	3	4	1	2	2	2	2	3	3	11170201	1117	12.6438441948187	DNK	1
3	2	2	2	2	1	1	4	4	1	3	2	1	2	2	2	11170202	1117	12.6438441948187	DNK	1
1	1	1	1	1	2	1	3	2	2	1	1	1	1	3	1	11170203	1117	12.6438441948187	DNK	0
2	2	4	4	3	1	1	4	4	1	4	3	3	4	4	3	11170204	1117	12.6438441948187	DNK	1
1	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11170205	1117	12.6438441948187	DNK	1
1	1	2	2	1	1	1	4	2	1	2	1	1	2	2	1	11170206	1117	12.6438441948187	DNK	1
2	1	1	2	1	1	1	4	4	1	4	1	1	1	2	1	11170207	1117	12.6438441948187	DNK	0
3	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11170208	1117	12.6438441948187	DNK	1
2	1	1	2	1	1	1	4	3	1	3	1	2	1	2	1	11170209	1117	12.6438441948187	DNK	0
1	2	1	2	2	1	1	4	4	1	3	1	1	1	1	1	11170210	1117	12.6438441948187	DNK	0
2	1	1	3	1	1	1	4	4	1	4	2	2	2	2	1	11170211	1117	12.6438441948187	DNK	1
2	1	2	2	2	1	1	4	4	1	2	1	1	1	2	1	11170212	1117	12.6438441948187	DNK	1
1	1	2	3	2	1	1	4	4	1	4	1	1	2	2	1	11170213	1117	12.6438441948187	DNK	1
4	1	1	3	2	1	1	4	3	1	3	1	1	1	1	1	11170214	1117	12.6438441948187	DNK	0
2	2	2	3	3	2	2	4	4	2	3	2	2	4	2	3	11170215	1117	12.6438441948187	DNK	0
2	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11170217	1117	12.6438441948187	DNK	1
4	1	1	2	1	1	1	4	4	1	4	1	1	1	1	1	11170218	1117	12.6438441948187	DNK	1
3	1	2	3	2	1	1	4	4	1	3	2	2	2	3	2	11170219	1117	12.6438441948187	DNK	1
3	2	2	3	2	2	2	4	2	1	2	2	1	2	3	1	11170220	1117	12.6438441948187	DNK	0
2	1	1	2	1	1	1	4	4	1	4	1	1	2	2	1	11170221	1117	12.6438441948187	DNK	1
3	1	1	2	1	1	1	4	4	1	4	1	1	1	1	1	11180301	1118	13.6310088387687	DNK	0
2	1	1	2	1	1	1	4	4	1	4	1	1	1	2	1	11180302	1118	13.6310088387687	DNK	1
2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	11180303	1118	13.6310088387687	DNK	0
3	1	2	1	1	1	1	4	4	1	4	1	1	2	3	2	11180304	1118	13.6310088387687	DNK	0
2	3	3	3	3	1	1	4	4	3	4	3	3	2	3	3	11180305	1118	13.6310088387687	DNK	0
4	3	1	1	1	1	1	4	4	1	4	4	3	2	2	1	11180306	1118	13.6310088387687	DNK	1
2	2	2	2	2	1	1	4	4	1	2	2	2	2	3	2	11180307	1118	13.6310088387687	DNK	1
3	1	1	2	2	1	1	4	3	1	4	1	1	3	2	1	11180308	1118	13.6310088387687	DNK	0
2	1	1	1	1	1	1	4	4	1	3	1	1	1	2	1	11180309	1118	13.6310088387687	DNK	0
2	1	2	2	2	1	1	4	4	1	4	1	1	2	3	1	11180310	1118	13.6310088387687	DNK	1
3	2	2	2	2	2	2	3	3	1	4	2	2	2	2	2	11180312	1118	13.6310088387687	DNK	1
3	2	1	2	1	1	1	4	4	1	4	1	1	2	1	1	11180313	1118	13.6310088387687	DNK	1
3	2	2	2	3	1	1	4	4	1	4	2	2	2	3	2	11180314	1118	13.6310088387687	DNK	1
2	2	3	2	2	1	1	4	4	1	4	1	1	1	2	2	11180316	1118	13.6310088387687	DNK	1
2	2	2	.	1	1	1	4	4	1	4	2	2	2	2	2	11180317	1118	13.6310088387687	DNK	1
2	2	2	2	2	1	1	4	4	2	4	2	2	3	3	2	11180318	1118	13.6310088387687	DNK	0
2	2	2	2	2	2	2	3	3	2	3	1	1	2	2	2	11180319	1118	13.6310088387687	DNK	0
2	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11190101	1119	5.02880107772021	DNK	1
2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	11190102	1119	5.02880107772021	DNK	0
1	1	2	1	1	1	1	4	4	1	2	1	1	1	2	2	11190103	1119	5.02880107772021	DNK	1
2	2	2	2	2	2	2	3	2	2	3	2	2	3	3	2	11190104	1119	5.02880107772021	DNK	1
1	1	1	1	1	1	1	4	4	1	4	1	1	1	2	1	11190105	1119	5.02880107772021	DNK	1
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	11190106	1119	5.02880107772021	DNK	.
2	1	1	1	1	1	1	4	4	1	4	1	1	1	2	1	11190107	1119	5.02880107772021	DNK	0
2	2	2	2	2	1	1	4	4	1	3	2	2	2	2	2	11190108	1119	5.02880107772021	DNK	1
2	2	2	2	2	2	2	4	4	3	3	2	2	2	2	2	11190109	1119	5.02880107772021	DNK	0
2	2	2	2	2	1	1	4	4	1	4	2	2	2	2	2	11190110	1119	5.02880107772021	DNK	1
2	2	2	3	1	1	1	4	4	1	4	1	1	1	2	1	11190111	1119	5.02880107772021	DNK	0
2	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11190112	1119	5.02880107772021	DNK	0
2	2	2	2	2	1	1	4	4	1	3	1	1	1	1	1	11190113	1119	5.02880107772021	DNK	1
1	1	2	1	1	2	2	3	3	3	3	2	2	2	2	2	11190114	1119	5.02880107772021	DNK	0
1	1	1	1	1	1	1	4	4	1	4	1	1	2	2	1	11190115	1119	5.02880107772021	DNK	1
2	1	2	2	1	1	1	4	4	1	3	1	1	1	1	1	11190116	1119	5.02880107772021	DNK	1
3	2	2	3	2	1	1	4	4	1	4	2	2	3	2	2	11190117	1119	5.02880107772021	DNK	1
2	1	1	1	1	1	1	4	4	1	4	2	2	2	2	1	11190118	1119	5.02880107772021	DNK	0
2	2	2	2	2	1	1	4	4	1	4	2	2	2	2	2	11190119	1119	5.02880107772021	DNK	1
3	2	2	2	2	1	1	4	3	1	3	1	1	1	2	2	11190120	1119	5.02880107772021	DNK	1
2	2	2	3	2	2	1	4	4	1	3	3	3	3	3	3	11190121	1119	5.02880107772021	DNK	0
3	2	2	2	2	2	2	3	3	2	2	2	2	3	2	2	11190122	1119	5.02880107772021	DNK	0
1	1	1	1	1	1	1	4	4	1	4	1	1	1	2	1	11190123	1119	5.02880107772021	DNK	1
2	2	2	2	2	1	2	4	4	1	3	2	2	2	2	2	11190125	1119	5.02880107772021	DNK	1
2	2	1	1	1	2	2	2	3	2	2	2	2	2	2	2	11190201	1119	5.28024113160622	DNK	0
2	1	2	2	1	1	1	4	4	1	4	1	1	1	1	1	11190203	1119	5.28024113160622	DNK	1
3	2	2	2	2	2	2	4	3	2	2	2	2	3	3	2	11190204	1119	5.28024113160622	DNK	0
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	11190205	1119	5.28024113160622	DNK	1
2	2	4	2	3	2	2	4	4	2	2	2	2	4	4	2	11190206	1119	5.28024113160622	DNK	0
2	1	1	2	1	1	1	4	4	1	1	1	1	1	1	1	11190207	1119	5.28024113160622	DNK	0
1	1	1	1	1	2	2	3	2	2	3	1	1	1	2	2	11190208	1119	5.28024113160622	DNK	0
3	3	2	3	3	3	3	3	2	2	1	3	3	3	3	2	11190209	1119	5.28024113160622	DNK	0
3	2	2	2	1	1	1	4	4	1	3	1	1	2	3	2	11190210	1119	5.28024113160622	DNK	1
2	2	2	2	1	1	1	4	4	1	3	2	2	2	2	2	11190211	1119	5.28024113160622	DNK	0
3	2	3	1	1	1	3	2	1	2	2	1	1	1	2	1	11190212	1119	5.28024113160622	DNK	0
3	2	2	2	2	2	1	4	4	2	4	2	2	2	2	2	11190213	1119	5.28024113160622	DNK	1
2	1	2	2	2	1	1	3	3	1	3	2	1	1	2	1	11190214	1119	5.28024113160622	DNK	1
.	.	.	.	.	1	1	4	4	1	3	2	2	3	2	1	11190215	1119	5.28024113160622	DNK	1
3	2	1	.	2	1	1	4	4	1	4	2	2	2	2	2	11190216	1119	5.28024113160622	DNK	1
2	2	2	3	2	1	1	4	4	1	4	1	1	3	3	2	11190217	1119	5.28024113160622	DNK	1
4	1	2	2	2	1	1	4	4	1	4	2	2	2	2	2	11190218	1119	5.28024113160622	DNK	1
1	1	1	1	1	1	1	4	4	1	4	1	1	3	2	1	11190219	1119	5.28024113160622	DNK	1
1	1	2	1	1	1	1	4	4	1	4	1	1	2	1	1	11190220	1119	5.28024113160622	DNK	1
2	2	2	2	2	2	2	4	3	1	4	2	2	2	3	2	11190222	1119	5.28024113160622	DNK	0
1	1	2	2	1	2	1	3	2	1	2	1	1	1	2	1	11190301	1119	5.02880107772021	DNK	1
1	1	1	1	1	1	1	4	3	1	4	1	1	1	3	1	11190302	1119	5.02880107772021	DNK	0
1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	11190303	1119	5.02880107772021	DNK	0
2	2	2	2	2	2	2	3	2	2	3	2	2	3	2	2	11190304	1119	5.02880107772021	DNK	1
1	1	1	1	1	2	1	4	4	1	4	3	2	3	3	3	11190305	1119	5.02880107772021	DNK	0
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	11190306	1119	5.02880107772021	DNK	.
3	2	2	3	2	2	2	3	3	2	3	2	2	2	2	2	11190307	1119	5.02880107772021	DNK	0
3	2	3	3	2	1	1	4	4	1	4	2	2	3	4	2	11190308	1119	5.02880107772021	DNK	1
2	3	2	3	2	2	2	3	3	3	3	2	3	2	3	2	11190309	1119	5.02880107772021	DNK	1
2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	11190310	1119	5.02880107772021	DNK	0
1	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11190311	1119	5.02880107772021	DNK	0
2	1	1	1	1	1	1	3	4	1	4	1	1	1	1	1	11190312	1119	5.02880107772021	DNK	0
2	2	3	2	2	2	2	3	4	2	3	2	2	3	3	3	11190313	1119	5.02880107772021	DNK	1
2	2	4	2	3	2	3	3	2	4	2	2	3	2	1	3	11190314	1119	5.02880107772021	DNK	0
3	1	1	3	1	1	1	3	4	1	3	1	1	1	3	1	11190315	1119	5.02880107772021	DNK	1
1	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11190316	1119	5.02880107772021	DNK	1
2	4	3	2	2	2	3	2	4	3	2	2	3	2	4	3	11190317	1119	5.02880107772021	DNK	0
2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	11190318	1119	5.02880107772021	DNK	1
1	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11190319	1119	5.02880107772021	DNK	1
1	2	3	4	3	1	2	3	4	3	2	1	2	3	4	3	11210101	1121	8.12735560527555	DNK	0
2	2	2	2	2	1	1	4	3	1	3	1	1	2	3	2	11210102	1121	8.12735560527555	DNK	0
2	2	2	2	2	1	1	4	4	1	4	2	2	2	2	1	11210103	1121	8.12735560527555	DNK	1
1	1	2	1	1	1	1	4	4	1	4	1	1	1	1	1	11210104	1121	8.12735560527555	DNK	.
2	2	2	2	2	1	1	4	4	1	3	2	2	2	2	2	11210105	1121	8.12735560527555	DNK	1
2	1	1	1	2	2	1	4	4	1	1	1	1	1	1	1	11210106	1121	8.12735560527555	DNK	0
1	1	1	1	1	1	1	4	4	1	3	1	1	1	2	1	11210107	1121	8.12735560527555	DNK	1
1	1	1	1	1	1	1	4	3	1	4	1	1	1	2	2	11210108	1121	8.12735560527555	DNK	1
2	2	2	2	2	1	1	4	4	1	4	2	2	2	2	2	11210109	1121	8.12735560527555	DNK	1
2	1	2	2	2	1	1	4	4	1	4	2	2	2	2	2	11210110	1121	8.12735560527555	DNK	1
2	1	1	1	1	1	1	4	4	1	4	1	1	1	2	1	11210111	1121	8.12735560527555	DNK	1
2	1	2	2	1	1	1	4	4	1	4	1	1	4	4	2	11210112	1121	8.12735560527555	DNK	1
.	.	.	.	.	1	1	4	4	1	3	.	.	2	.	.	11210113	1121	8.12735560527555	DNK	0
1	1	2	2	1	1	1	4	1	1	4	1	1	2	1	1	11210115	1121	8.12735560527555	DNK	1
1	1	1	1	1	1	1	4	4	1	3	1	1	1	3	1	11210116	1121	8.12735560527555	DNK	1
1	1	1	1	1	1	1	4	4	1	4	1	1	1	2	1	11210117	1121	8.12735560527555	DNK	1
2	1	3	2	3	2	3	3	3	1	3	1	1	2	2	1	11210118	1121	8.12735560527555	DNK	0
4	4	4	4	4	1	1	4	4	4	4	1	1	1	1	1	11210119	1121	8.12735560527555	DNK	0
1	1	1	1	1	1	1	3	3	1	3	1	1	1	1	1	11210120	1121	8.12735560527555	DNK	1
2	1	1	1	1	1	1	4	4	1	4	1	1	1	1	1	11210122	1121	8.12735560527555	DNK	1
3	1	1	1	3	2	1	3	3	1	3	1	1	2	2	1	11210123	1121	8.12735560527555	DNK	0
3	1	1	3	1	1	2	4	4	1	4	1	1	2	2	1	11210124	1121	8.12735560527555	DNK	1
2	3	3	2	3	2	2	4	2	2	4	2	2	2	2	2	11230201	1123	26.8202708393782	DNK	0
2	2	2	3	3	1	1	4	3	1	3	2	2	2	2	2	11230202	1123	26.8202708393782	DNK	0
3	1	1	2	1	1	1	4	4	1	4	1	1	1	2	1	11230203	1123	26.8202708393782	DNK	1
